taxon	projection	kingdom	phylum	class	order	family	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8
Bacteria||Patescibacteria||Parcubacteria||Candidatus Brennerbacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Brennerbacteria	Incertae Sedis	-2.28733739570638e-06	-1.29161424581028e-05	1.67652340083225e-06	-1.33095059049793e-05	-1.49039712652079e-05	-1.30423538433386e-05	-1.41883038760354e-05	-3.26015964543765e-06
Bacteria||Patescibacteria||Parcubacteria||Candidatus Campbellbacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	Incertae Sedis	-2.57524637534732e-05	-9.84517298033688e-05	-2.14120728074518e-05	-0.000118158068514533	-3.586586945163e-05	-5.99325756062053e-05	-0.000101882374571312	5.50732155325631e-05
Bacteria||Patescibacteria||Parcubacteria||Candidatus Colwellbacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Colwellbacteria	Incertae Sedis	-2.20205970226518e-06	-2.48827563664841e-05	-1.32676558804781e-05	-2.56062714208863e-05	2.13603549119366e-06	-3.45524367311661e-05	-4.64712553411601e-05	2.68064200016053e-05
Bacteria||Patescibacteria||Parcubacteria||Candidatus Doudnabacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Doudnabacteria	Incertae Sedis	-6.02666957673568e-06	-1.80415924777491e-05	-6.10023384494033e-07	-1.06153079143997e-05	-2.96084797441867e-06	-4.13748222883043e-05	-2.37703258625522e-05	6.86753328510064e-06
Bacteria||Patescibacteria||Parcubacteria||Candidatus Giovannonibacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Giovannonibacteria	Incertae Sedis	-4.40245177038039e-06	-9.07998065492285e-06	-5.69785866122949e-06	-2.06059346688962e-05	4.87663754613954e-07	-2.08077563091346e-05	-1.35220170960181e-05	2.26484101863963e-05
Bacteria||Patescibacteria||Parcubacteria||Candidatus Jorgensenbacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Jorgensenbacteria	Incertae Sedis	-1.07658620652629e-05	-2.60006055372221e-05	-1.58002073769231e-05	-8.16185260033729e-05	-4.12872549995498e-05	-6.64197241517709e-05	-3.0413292799245e-05	2.14069230265168e-05
Bacteria||Patescibacteria||Parcubacteria||Candidatus Kaiserbacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	Incertae Sedis	-0.000117043364942528	-0.000236907271837588	-3.96067398294177e-05	-0.000293379729468047	-9.11962525088567e-05	-0.000358311076216248	-0.00028189389273585	0.000168313434944632
Bacteria||Patescibacteria||Parcubacteria||Candidatus Liptonbacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Liptonbacteria	Incertae Sedis	-2.44159957361607e-06	-7.52078183778759e-06	-6.53848932764484e-06	-1.84746381902372e-05	1.082657205615e-05	-2.96485098200849e-05	-3.22706594105968e-05	1.34026673400875e-05
Bacteria||Patescibacteria||Parcubacteria||Candidatus Lloydbacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Lloydbacteria	Incertae Sedis	-9.1942077435732e-06	-2.45606166344094e-05	9.61261608862001e-07	-5.5783231805219e-05	-1.3511579723332e-05	-7.07199387617827e-05	-2.72226377902833e-05	3.64769315552651e-05
Bacteria||Patescibacteria||Parcubacteria||Candidatus Moranbacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Moranbacteria	Incertae Sedis	-1.02134467749376e-05	-4.67381894148099e-05	-5.27908464151754e-05	-6.65278452591294e-05	-3.65261304024308e-05	-7.52038225558726e-05	-7.14890514626488e-05	3.76691502959298e-05
Bacteria||Patescibacteria||Parcubacteria||Candidatus Nealsonbacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nealsonbacteria	Incertae Sedis	0	0	0	0	0	0	0	0
Bacteria||Patescibacteria||Parcubacteria||Candidatus Nomurabacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	Incertae Sedis	-8.0956082390806e-05	-0.000167624399492308	-8.58204866884074e-05	-0.000296503821345918	-0.000153277696146399	-0.000350003519976861	-0.000318954409849937	-7.92429337539061e-06
Bacteria||Patescibacteria||Parcubacteria||Candidatus Portnoybacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Portnoybacteria	Incertae Sedis	-1.02021908873408e-06	-1.27900315211691e-06	-8.9301855744294e-06	-2.99095914241304e-05	-1.15331394996327e-05	-1.49727436004161e-05	-2.56123394360584e-05	1.54559422864091e-06
Bacteria||Patescibacteria||Parcubacteria||Candidatus Ryanbacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Ryanbacteria	Incertae Sedis	-2.9771180781362e-06	-3.4665875846643e-06	-8.14428469624719e-06	-1.85800710019011e-05	-7.77937294076865e-06	-3.31153034938454e-05	-3.7480106864886e-05	1.45362141634019e-05
Bacteria||Patescibacteria||Parcubacteria||Candidatus Staskawiczbacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Staskawiczbacteria	Incertae Sedis	-8.16157603833991e-06	-1.04697668320986e-05	-1.85680738152412e-05	-3.14645631232345e-05	6.72318597212115e-06	3.75986688705153e-06	-2.31408668600081e-05	-1.23913542653256e-05
Bacteria||Patescibacteria||Parcubacteria||Candidatus Terrybacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Terrybacteria	Incertae Sedis	0	0	0	0	0	0	0	0
Bacteria||Patescibacteria||Parcubacteria||Candidatus Vogelbacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Vogelbacteria	Incertae Sedis	-7.06016520194792e-06	-1.52330001378692e-05	-1.39122674583209e-05	-1.55033937339242e-05	-9.78005182599046e-06	-3.82855360140717e-05	-4.55733644491235e-05	1.44861807574839e-05
Bacteria||Patescibacteria||Parcubacteria||Candidatus Wolfebacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Wolfebacteria	Incertae Sedis	-2.36104709817296e-06	5.36484411915649e-07	2.8878973236782e-07	-1.53801156446158e-05	-6.60791147478503e-06	-2.65630714974915e-05	-8.02327687025018e-06	7.15514550241108e-06
Bacteria||Patescibacteria||Parcubacteria||Candidatus Yanofskybacteria||Incertae Sedis	full	Bacteria	Patescibacteria	Parcubacteria	Candidatus Yanofskybacteria	Incertae Sedis	-9.00177314704963e-06	-5.18335437526603e-05	-9.63829845122009e-06	-5.97996733410942e-05	-1.70151362310626e-05	-0.000122870909199798	-9.08215169330411e-05	5.79383728671682e-05
