"taxon"	"projection"	"kingdom"	"phylum"	"class"	"order"	"family"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"
"Bacteria||Bacteroidota||Bacteroidia||Cytophagales||NA"	"full"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	NA	0.000587623482185293	-0.00046612747281581	-0.00112310472510599	-0.00510554344806795	-0.000394174629530098	0.00230889124747318	-0.000969789646294263	-0.0047691283418402
"Bacteria||Bacteroidota||Bacteroidia||Cytophagales||Raineyaceae"	"full"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Raineyaceae"	3.17127720053168e-06	-2.32497122347359e-06	4.41331412378968e-06	9.10204073840641e-06	1.07457629189821e-05	5.39790143086681e-06	1.03862104765551e-05	-3.28484132995995e-06
"Bacteria||Bacteroidota||Bacteroidia||Cytophagales||Spirosomataceae"	"full"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Spirosomataceae"	-0.000655257294979199	-0.0010149688617629	0.000599699291039062	-0.00171897487161002	0.00105503496360592	-0.00331345181845557	1.5305890645344e-05	-0.0047198935500024
"Bacteria||Bacteroidota||Bacteroidia||Flavobacteriales||Blattabacteriaceae"	"full"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Blattabacteriaceae"	-3.48420206960577e-05	-6.43306283813647e-05	3.78541631938016e-05	2.99122420628215e-05	-2.73494818499267e-05	-0.00016144171865443	2.20916938848725e-05	-0.000133491322361322
"Bacteria||Bacteroidota||Bacteroidia||Flavobacteriales||Crocinitomicaceae"	"full"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Crocinitomicaceae"	-0.000478567049959655	-0.000519680395830313	-0.000390606160756991	-0.00311132578707488	0.00202655405324142	-0.00404557636641727	-0.000611576037436483	-0.00724367986083454
"Bacteria||Bacteroidota||Bacteroidia||Flavobacteriales||Cryomorphaceae"	"full"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Cryomorphaceae"	-0.000347909994541298	-0.000134210038892742	8.3897019751798e-06	-0.000680826758548026	0.000138165834705932	-0.000924260385368206	-0.000248927097727604	-0.0015813074091695
"Bacteria||Bacteroidota||Bacteroidia||Flavobacteriales||Flavobacteriaceae"	"full"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	-0.00358070474234733	-0.00390653212533498	-0.000777490169714825	-0.010173934725368	0.000879700899544477	-0.0140294708324027	-0.0103590960825257	-0.0187046280252343
"Bacteria||Bacteroidota||Bacteroidia||Flavobacteriales||Incertae Sedis"	"full"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Incertae Sedis"	7.83652169900087e-07	-7.91440261386114e-06	1.20848922398886e-05	-5.62376160800819e-06	6.25281644197264e-06	9.32535227508384e-06	1.59527711865888e-07	-9.73907563641707e-06
"Bacteria||Bacteroidota||Bacteroidia||Flavobacteriales||NA"	"full"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	NA	-0.00298696015916909	0.00186601473021353	-0.000507726939346859	-0.00167323255235115	0.00181256886856362	0.0050670699225212	-0.00408667851533192	-0.00235313458364362
"Bacteria||Bacteroidota||Bacteroidia||Flavobacteriales||NS7 marine group"	"full"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"NS7 marine group"	-5.66241466063375e-06	-8.54261270808796e-06	1.24840109184449e-05	-1.91482991605699e-05	2.10712565355452e-05	-4.72884642645438e-05	-1.40447053443606e-06	-4.90154569077929e-05
"Bacteria||Bacteroidota||Bacteroidia||Flavobacteriales||NS9 marine group"	"full"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"NS9 marine group"	-0.000281406742745799	-0.000416528053363769	-0.00026437448907066	-0.00192766880318647	0.0016558360630989	-0.00255778828744659	-0.000352782601356808	-0.00478812872950147
"Bacteria||Bacteroidota||Bacteroidia||Flavobacteriales||Schleiferiaceae"	"full"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Schleiferiaceae"	-7.63343971138201e-06	4.42473809713877e-06	-3.68152353451253e-06	-2.03269132868427e-05	1.72163415670149e-05	-1.1867219543001e-05	-1.57445665341457e-06	-4.02580798096909e-05
